source,field,token,feature,odds_ratio,pvalue,n_improve,n_worsen,n_total_improve,n_total_worsen,fdr_bh,minus_log10_p,minus_log10_fdr
raw_token,raw_token,TYROSINE-PROTEIN KINASE HCK,rawtok_TYROSINE_PROTEIN_KINASE_HCK,1.6666666666666667,0.5854341736694677,2,1,20,16,0.8688606332585391,0.23252193000113924,0.06104987954761852
raw_token,raw_token,TYROSINE-PROTEIN KINASE JAK3,rawtok_TYROSINE_PROTEIN_KINASE_JAK3,1.6666666666666667,0.5854341736694677,2,1,20,16,0.8688606332585391,0.23252193000113924,0.06104987954761852
raw_token,raw_token,TYROSINE-PROTEIN KINASE LYN,rawtok_TYROSINE_PROTEIN_KINASE_LYN,1.6666666666666667,0.5854341736694677,2,1,20,16,0.8688606332585391,0.23252193000113924,0.06104987954761852
raw_token,raw_token,VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR 3,rawtok_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_3,1.6666666666666667,0.5854341736694677,2,1,20,16,0.8688606332585391,0.23252193000113924,0.06104987954761852
raw_token,raw_token,HISTONE DEACETYLASE 6,rawtok_HISTONE_DEACETYLASE_6,1.2352941176470589,0.6096256684491979,3,2,20,16,0.8688606332585391,0.2149367552000264,0.06104987954761852
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE 9,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_9,1.2352941176470589,0.6096256684491979,3,2,20,16,0.8688606332585391,0.2149367552000264,0.06104987954761852
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE KINASE 5,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_KINASE_5,1.2352941176470589,0.6096256684491979,3,2,20,16,0.8688606332585391,0.2149367552000264,0.06104987954761852
raw_token,raw_token,VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR 2,rawtok_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_2,1.2352941176470589,0.6096256684491979,3,2,20,16,0.8688606332585391,0.2149367552000264,0.06104987954761852
raw_token,raw_token,EPIDERMAL GROWTH FACTOR RECEPTOR,rawtok_EPIDERMAL_GROWTH_FACTOR_RECEPTOR,1.0,0.6522904237031045,5,4,20,16,0.8688606332585391,0.18555899732210432,0.06104987954761852
raw_token,raw_token,CYTOCHROME P450 3A4,rawtok_CYTOCHROME_P450_3A4,0.7647058823529411,0.7735035363118855,3,3,20,16,0.8688606332585391,0.11153769644783608,0.06104987954761852
raw_token,raw_token,PROTO-ONCOGENE TYROSINE-PROTEIN KINASE RECEPTOR RET,rawtok_PROTO_ONCOGENE_TYROSINE_PROTEIN_KINASE_RECEPTOR_RET,0.7647058823529411,0.7735035363118855,3,3,20,16,0.8688606332585391,0.11153769644783608,0.06104987954761852
raw_token,raw_token,"3',5'-CYCLIC-AMP PHOSPHODIESTERASE 4D",rawtok_3_5_CYCLIC_AMP_PHOSPHODIESTERASE_4D,0.7777777777777778,0.7789661319073083,2,2,20,16,0.8688606332585391,0.10848142428573958,0.06104987954761852
raw_token,raw_token,DNA REPLICATION,rawtok_DNA_REPLICATION,0.7777777777777778,0.7789661319073083,2,2,20,16,0.8688606332585391,0.10848142428573958,0.06104987954761852
raw_token,raw_token,DUAL SPECIFICITY PROTEIN KINASE TTK,rawtok_DUAL_SPECIFICITY_PROTEIN_KINASE_TTK,0.7777777777777778,0.7789661319073083,2,2,20,16,0.8688606332585391,0.10848142428573958,0.06104987954761852
raw_token,raw_token,GENOME INTEGRITY,rawtok_GENOME_INTEGRITY,0.7777777777777778,0.7789661319073083,2,2,20,16,0.8688606332585391,0.10848142428573958,0.06104987954761852
raw_token,raw_token,LEUKOCYTE TYROSINE KINASE RECEPTOR,rawtok_LEUKOCYTE_TYROSINE_KINASE_RECEPTOR,0.7777777777777778,0.7789661319073083,2,2,20,16,0.8688606332585391,0.10848142428573958,0.06104987954761852
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE 8,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_8,0.7777777777777778,0.7789661319073083,2,2,20,16,0.8688606332585391,0.10848142428573958,0.06104987954761852
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE KINASE 4,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_KINASE_4,0.7777777777777778,0.7789661319073083,2,2,20,16,0.8688606332585391,0.10848142428573958,0.06104987954761852
raw_token,raw_token,"PHOSPHATIDYLINOSITOL 4,5-BISPHOSPHATE 3-KINASE CATALYTIC SUBUNIT ALPHA ISOFORM",rawtok_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_3_KINASE_CATALYTIC_SUBUNIT_ALPHA_I,0.7777777777777778,0.7789661319073083,2,2,20,16,0.8688606332585391,0.10848142428573958,0.06104987954761852
raw_token,raw_token,"PHOSPHATIDYLINOSITOL 4,5-BISPHOSPHATE 3-KINASE CATALYTIC SUBUNIT BETA ISOFORM",rawtok_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_3_KINASE_CATALYTIC_SUBUNIT_BETA_IS,0.7777777777777778,0.7789661319073083,2,2,20,16,0.8688606332585391,0.10848142428573958,0.06104987954761852
raw_token,raw_token,PROTO-ONCOGENE TYROSINE-PROTEIN KINASE SRC,rawtok_PROTO_ONCOGENE_TYROSINE_PROTEIN_KINASE_SRC,0.7777777777777778,0.7789661319073083,2,2,20,16,0.8688606332585391,0.10848142428573958,0.06104987954761852
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE D2,rawtok_SERINE_THREONINE_PROTEIN_KINASE_D2,0.7777777777777778,0.7789661319073083,2,2,20,16,0.8688606332585391,0.10848142428573958,0.06104987954761852
raw_token,raw_token,SODIUM-DEPENDENT NORADRENALINE TRANSPORTER,rawtok_SODIUM_DEPENDENT_NORADRENALINE_TRANSPORTER,0.7777777777777778,0.7789661319073083,2,2,20,16,0.8688606332585391,0.10848142428573958,0.06104987954761852
raw_token,raw_token,5-HYDROXYTRYPTAMINE RECEPTOR 2B,rawtok_5_HYDROXYTRYPTAMINE_RECEPTOR_2B,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,ALK TYROSINE KINASE RECEPTOR,rawtok_ALK_TYROSINE_KINASE_RECEPTOR,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,ALPHA-2A ADRENERGIC RECEPTOR,rawtok_ALPHA_2A_ADRENERGIC_RECEPTOR,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,ANGIOPOIETIN-1 RECEPTOR,rawtok_ANGIOPOIETIN_1_RECEPTOR,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,ANKYRIN REPEAT AND PROTEIN KINASE DOMAIN-CONTAINING PROTEIN 1,rawtok_ANKYRIN_REPEAT_AND_PROTEIN_KINASE_DOMAIN_CONTAINING_PROTEIN_1,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,AURORA KINASE A,rawtok_AURORA_KINASE_A,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,BCL2,rawtok_BCL2,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,BMP-2-INDUCIBLE PROTEIN KINASE,rawtok_BMP_2_INDUCIBLE_PROTEIN_KINASE,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,BRD4,rawtok_BRD4,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,CALCIUM/CALMODULIN-DEPENDENT PROTEIN KINASE TYPE II SUBUNIT DELTA,rawtok_CALCIUM_CALMODULIN_DEPENDENT_PROTEIN_KINASE_TYPE_II_SUBUNIT_DELTA,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,CALCIUM/CALMODULIN-DEPENDENT PROTEIN KINASE TYPE II SUBUNIT GAMMA,rawtok_CALCIUM_CALMODULIN_DEPENDENT_PROTEIN_KINASE_TYPE_II_SUBUNIT_GAMMA,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,CELL CYCLE,rawtok_CELL_CYCLE,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,CHROMATIN OTHER,rawtok_CHROMATIN_OTHER,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,CYCLIN-DEPENDENT KINASE 1,rawtok_CYCLIN_DEPENDENT_KINASE_1,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,DELTA-TYPE OPIOID RECEPTOR,rawtok_DELTA_TYPE_OPIOID_RECEPTOR,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,DISCOIDIN DOMAIN-CONTAINING RECEPTOR 2,rawtok_DISCOIDIN_DOMAIN_CONTAINING_RECEPTOR_2,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,DUAL SPECIFICITY PROTEIN KINASE CLK1,rawtok_DUAL_SPECIFICITY_PROTEIN_KINASE_CLK1,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,DUAL SPECIFICITY PROTEIN KINASE CLK2,rawtok_DUAL_SPECIFICITY_PROTEIN_KINASE_CLK2,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,D(3) DOPAMINE RECEPTOR,rawtok_D_3_DOPAMINE_RECEPTOR,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,EPHRIN TYPE-A RECEPTOR 1,rawtok_EPHRIN_TYPE_A_RECEPTOR_1,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,EPHRIN TYPE-A RECEPTOR 3,rawtok_EPHRIN_TYPE_A_RECEPTOR_3,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,EPHRIN TYPE-A RECEPTOR 5,rawtok_EPHRIN_TYPE_A_RECEPTOR_5,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,EPHRIN TYPE-A RECEPTOR 8,rawtok_EPHRIN_TYPE_A_RECEPTOR_8,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,EPHRIN TYPE-B RECEPTOR 1,rawtok_EPHRIN_TYPE_B_RECEPTOR_1,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,EPHRIN TYPE-B RECEPTOR 4,rawtok_EPHRIN_TYPE_B_RECEPTOR_4,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,EPITHELIAL DISCOIDIN DOMAIN-CONTAINING RECEPTOR 1,rawtok_EPITHELIAL_DISCOIDIN_DOMAIN_CONTAINING_RECEPTOR_1,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,EQUILIBRATIVE NUCLEOSIDE TRANSPORTER 1,rawtok_EQUILIBRATIVE_NUCLEOSIDE_TRANSPORTER_1,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,FIBROBLAST GROWTH FACTOR RECEPTOR 1,rawtok_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_1,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,FIBROBLAST GROWTH FACTOR RECEPTOR 2,rawtok_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_2,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,FOCAL ADHESION KINASE 1,rawtok_FOCAL_ADHESION_KINASE_1,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,HISTAMINE H3 RECEPTOR,rawtok_HISTAMINE_H3_RECEPTOR,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,KAPPA-TYPE OPIOID RECEPTOR,rawtok_KAPPA_TYPE_OPIOID_RECEPTOR,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,MACROPHAGE-STIMULATING PROTEIN RECEPTOR,rawtok_MACROPHAGE_STIMULATING_PROTEIN_RECEPTOR,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE 1,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_1,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE 11,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_11,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 20,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_20,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,MUSCARINIC ACETYLCHOLINE RECEPTOR M1,rawtok_MUSCARINIC_ACETYLCHOLINE_RECEPTOR_M1,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,rawtok_MUSCARINIC_ACETYLCHOLINE_RECEPTOR_M3,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,PHOSPHATIDYLINOSITOL 5-PHOSPHATE 4-KINASE TYPE-2 GAMMA,rawtok_PHOSPHATIDYLINOSITOL_5_PHOSPHATE_4_KINASE_TYPE_2_GAMMA,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,PLATELET-DERIVED GROWTH FACTOR RECEPTOR BETA,rawtok_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BETA,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,RAF PROTO-ONCOGENE SERINE/THREONINE-PROTEIN KINASE,rawtok_RAF_PROTO_ONCOGENE_SERINE_THREONINE_PROTEIN_KINASE,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,RIBOSOMAL PROTEIN S6 KINASE ALPHA-3,rawtok_RIBOSOMAL_PROTEIN_S6_KINASE_ALPHA_3,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,SERINE-PROTEIN KINASE ATM,rawtok_SERINE_PROTEIN_KINASE_ATM,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE CHK1,rawtok_SERINE_THREONINE_PROTEIN_KINASE_CHK1,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE CHK2,rawtok_SERINE_THREONINE_PROTEIN_KINASE_CHK2,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE D3,rawtok_SERINE_THREONINE_PROTEIN_KINASE_D3,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE MRCK BETA,rawtok_SERINE_THREONINE_PROTEIN_KINASE_MRCK_BETA,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE NEK2,rawtok_SERINE_THREONINE_PROTEIN_KINASE_NEK2,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE NLK,rawtok_SERINE_THREONINE_PROTEIN_KINASE_NLK,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE PAK 4,rawtok_SERINE_THREONINE_PROTEIN_KINASE_PAK_4,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,SUBSTANCE-K RECEPTOR,rawtok_SUBSTANCE_K_RECEPTOR,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,TYROSINE-PROTEIN KINASE MER,rawtok_TYROSINE_PROTEIN_KINASE_MER,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,TYROSINE-PROTEIN KINASE RECEPTOR TIE-1,rawtok_TYROSINE_PROTEIN_KINASE_RECEPTOR_TIE_1,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,TYROSINE-PROTEIN KINASE YES,rawtok_TYROSINE_PROTEIN_KINASE_YES,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,UNCHARACTERIZED PROTEIN FLJ45252,rawtok_UNCHARACTERIZED_PROTEIN_FLJ45252,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR 1,rawtok_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_1,0.7894736842105263,0.8095238095238095,1,1,20,16,0.8688606332585391,0.09177037335564533,0.06104987954761852
raw_token,raw_token,BROMODOMAIN-CONTAINING PROTEIN 4,rawtok_BROMODOMAIN_CONTAINING_PROTEIN_4,0.3684210526315789,0.9215686274509804,1,2,20,16,0.9688285570638513,0.03547231816221887,0.013753068468982563
raw_token,raw_token,MU-TYPE OPIOID RECEPTOR,rawtok_MU_TYPE_OPIOID_RECEPTOR,0.3684210526315789,0.9215686274509804,1,2,20,16,0.9688285570638513,0.03547231816221887,0.013753068468982563
raw_token,raw_token,PLATELET-DERIVED GROWTH FACTOR RECEPTOR ALPHA,rawtok_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_ALPHA,0.3684210526315789,0.9215686274509804,1,2,20,16,0.9688285570638513,0.03547231816221887,0.013753068468982563
raw_token,raw_token,TYROSINE-PROTEIN KINASE FYN,rawtok_TYROSINE_PROTEIN_KINASE_FYN,0.3684210526315789,0.9215686274509804,1,2,20,16,0.9688285570638513,0.03547231816221887,0.013753068468982563
raw_token,raw_token,"3',5'-CYCLIC-AMP PHOSPHODIESTERASE 4A",rawtok_3_5_CYCLIC_AMP_PHOSPHODIESTERASE_4A,0.0,1.0,0,2,20,16,1.0,-0.0,-0.0
raw_token,raw_token,BDNF/NT-3 GROWTH FACTORS RECEPTOR,rawtok_BDNF_NT_3_GROWTH_FACTORS_RECEPTOR,0.0,1.0,0,2,20,16,1.0,-0.0,-0.0
raw_token,raw_token,CALCIUM/CALMODULIN-DEPENDENT PROTEIN KINASE TYPE II SUBUNIT BETA,rawtok_CALCIUM_CALMODULIN_DEPENDENT_PROTEIN_KINASE_TYPE_II_SUBUNIT_BETA,0.0,1.0,0,2,20,16,1.0,-0.0,-0.0
raw_token,raw_token,CYCLIN-DEPENDENT KINASE 5,rawtok_CYCLIN_DEPENDENT_KINASE_5,0.0,1.0,0,2,20,16,1.0,-0.0,-0.0
raw_token,raw_token,GLYCOGEN SYNTHASE KINASE-3 BETA,rawtok_GLYCOGEN_SYNTHASE_KINASE_3_BETA,0.0,1.0,0,3,20,16,1.0,-0.0,-0.0
raw_token,raw_token,MITOSIS,rawtok_MITOSIS,0.0,1.0,0,2,20,16,1.0,-0.0,-0.0
raw_token,raw_token,PAIRED BOX PROTEIN PAX-8,rawtok_PAIRED_BOX_PROTEIN_PAX_8,0.0,1.0,0,2,20,16,1.0,-0.0,-0.0
raw_token,raw_token,RHO-ASSOCIATED PROTEIN KINASE 2,rawtok_RHO_ASSOCIATED_PROTEIN_KINASE_2,0.0,1.0,0,2,20,16,1.0,-0.0,-0.0
raw_token,raw_token,TUMOR NECROSIS FACTOR,rawtok_TUMOR_NECROSIS_FACTOR,0.0,1.0,0,2,20,16,1.0,-0.0,-0.0
raw_token,raw_token,TYROSINE-PROTEIN KINASE RECEPTOR TYRO3,rawtok_TYROSINE_PROTEIN_KINASE_RECEPTOR_TYRO3,0.0,1.0,0,2,20,16,1.0,-0.0,-0.0
