source,field,token,feature,odds_ratio,pvalue,n_improve,n_with_token,n_total,fdr_bh,minus_log10_p,minus_log10_fdr
raw_token,raw_token,ESR1,rawtok_ESR1,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,ESR2,rawtok_ESR2,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,ESTROGEN RECEPTOR,rawtok_ESTROGEN_RECEPTOR,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,ESTROGEN RECEPTOR BETA,rawtok_ESTROGEN_RECEPTOR_BETA,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,FLT1,rawtok_FLT1,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,FLT4,rawtok_FLT4,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,GLUCOCORTICOID RECEPTOR,rawtok_GLUCOCORTICOID_RECEPTOR,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,GPER1,rawtok_GPER1,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,GROWTH HORMONE SECRETAGOGUE RECEPTOR TYPE 1,rawtok_GROWTH_HORMONE_SECRETAGOGUE_RECEPTOR_TYPE_1,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,HISTAMINE H2 RECEPTOR,rawtok_HISTAMINE_H2_RECEPTOR,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,HORMONE-RELATED,rawtok_HORMONE_RELATED,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,IGF1R,rawtok_IGF1R,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,INSULIN-LIKE GROWTH FACTOR 1 RECEPTOR,rawtok_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,INSULIN RECEPTOR,rawtok_INSULIN_RECEPTOR,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,"INTERFERON-INDUCED, DOUBLE-STRANDED RNA-ACTIVATED PROTEIN KINASE",rawtok_INTERFERON_INDUCED_DOUBLE_STRANDED_RNA_ACTIVATED_PROTEIN_KINASE,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,KIT,rawtok_KIT,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,MAP KINASE-ACTIVATED PROTEIN KINASE 2,rawtok_MAP_KINASE_ACTIVATED_PROTEIN_KINASE_2,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,MDM2,rawtok_MDM2,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,MELANOCORTIN RECEPTOR 4,rawtok_MELANOCORTIN_RECEPTOR_4,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE 1,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_1,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE 11,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_11,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,MUSCARINIC ACETYLCHOLINE RECEPTOR M1,rawtok_MUSCARINIC_ACETYLCHOLINE_RECEPTOR_M1,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,rawtok_MUSCARINIC_ACETYLCHOLINE_RECEPTOR_M3,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,MUSCARINIC ACETYLCHOLINE RECEPTOR M5,rawtok_MUSCARINIC_ACETYLCHOLINE_RECEPTOR_M5,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,NON-RECEPTOR TYROSINE-PROTEIN KINASE TNK1,rawtok_NON_RECEPTOR_TYROSINE_PROTEIN_KINASE_TNK1,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,NTRK1,rawtok_NTRK1,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,P53 PATHWAY,rawtok_P53_PATHWAY,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,PDGFR,rawtok_PDGFR,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,PHOSPHATIDYLINOSITOL 3-KINASE C2 DOMAIN-CONTAINING SUBUNIT GAMMA,rawtok_PHOSPHATIDYLINOSITOL_3_KINASE_C2_DOMAIN_CONTAINING_SUBUNIT_GAMMA,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,PHOSPHATIDYLINOSITOL 5-PHOSPHATE 4-KINASE TYPE-2 GAMMA,rawtok_PHOSPHATIDYLINOSITOL_5_PHOSPHATE_4_KINASE_TYPE_2_GAMMA,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP15,rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP15,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,PROTO-ONCOGENE TYROSINE-PROTEIN KINASE ROS,rawtok_PROTO_ONCOGENE_TYROSINE_PROTEIN_KINASE_ROS,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,RECEPTOR-INTERACTING SERINE/THREONINE-PROTEIN KINASE 1,rawtok_RECEPTOR_INTERACTING_SERINE_THREONINE_PROTEIN_KINASE_1,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,RECEPTOR-INTERACTING SERINE/THREONINE-PROTEIN KINASE 3,rawtok_RECEPTOR_INTERACTING_SERINE_THREONINE_PROTEIN_KINASE_3,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,RECEPTOR-INTERACTING SERINE/THREONINE-PROTEIN KINASE 4,rawtok_RECEPTOR_INTERACTING_SERINE_THREONINE_PROTEIN_KINASE_4,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,RIBOSYLDIHYDRONICOTINAMIDE DEHYDROGENASE [QUINONE],rawtok_RIBOSYLDIHYDRONICOTINAMIDE_DEHYDROGENASE_QUINONE,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE 17B,rawtok_SERINE_THREONINE_PROTEIN_KINASE_17B,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE ATR,rawtok_SERINE_THREONINE_PROTEIN_KINASE_ATR,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE BRSK1,rawtok_SERINE_THREONINE_PROTEIN_KINASE_BRSK1,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE D1,rawtok_SERINE_THREONINE_PROTEIN_KINASE_D1,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE ICK,rawtok_SERINE_THREONINE_PROTEIN_KINASE_ICK,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,SODIUM-DEPENDENT SEROTONIN TRANSPORTER,rawtok_SODIUM_DEPENDENT_SEROTONIN_TRANSPORTER,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,SRSF PROTEIN KINASE 1,rawtok_SRSF_PROTEIN_KINASE_1,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,STEROID HORMONE RECEPTOR ERR1,rawtok_STEROID_HORMONE_RECEPTOR_ERR1,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,SUBSTANCE-K RECEPTOR,rawtok_SUBSTANCE_K_RECEPTOR,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,SUBSTANCE-P RECEPTOR,rawtok_SUBSTANCE_P_RECEPTOR,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR INHIBITOR,rawtok_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_INHIBITOR,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,VEGFR,rawtok_VEGFR,1.894736842105263,0.5827067669172932,1,2,57,1.0,0.23454993846077554,-0.0
raw_token,raw_token,RECEPTOR-INTERACTING SERINE/THREONINE-PROTEIN KINASE 2,rawtok_RECEPTOR_INTERACTING_SERINE_THREONINE_PROTEIN_KINASE_2,1.1294117647058823,0.5847121432027091,3,8,57,1.0,0.2330578867148507,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE 10,rawtok_SERINE_THREONINE_PROTEIN_KINASE_10,1.1294117647058823,0.5847121432027091,3,8,57,1.0,0.2330578867148507,-0.0
raw_token,raw_token,TYROSINE-PROTEIN KINASE BLK,rawtok_TYROSINE_PROTEIN_KINASE_BLK,1.1294117647058823,0.5847121432027091,3,8,57,1.0,0.2330578867148507,-0.0
raw_token,raw_token,EPIDERMAL GROWTH FACTOR RECEPTOR,rawtok_EPIDERMAL_GROWTH_FACTOR_RECEPTOR,1.037037037037037,0.5982038305463506,5,14,57,1.0,0.2231508103287454,-0.0
raw_token,raw_token,STE20-LIKE SERINE/THREONINE-PROTEIN KINASE,rawtok_STE20_LIKE_SERINE_THREONINE_PROTEIN_KINASE,0.9117647058823529,0.6829082866818716,3,9,57,1.0,0.16563761734694116,-0.0
raw_token,raw_token,TYROSINE-PROTEIN KINASE ABL1,rawtok_TYROSINE_PROTEIN_KINASE_ABL1,0.9117647058823529,0.6829082866818716,3,9,57,1.0,0.16563761734694116,-0.0
raw_token,raw_token,VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR 2,rawtok_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_2,0.9117647058823529,0.6829082866818716,3,9,57,1.0,0.16563761734694116,-0.0
raw_token,raw_token,CASEIN KINASE II SUBUNIT ALPHA',rawtok_CASEIN_KINASE_II_SUBUNIT_ALPHA__2,0.9166666666666666,0.6956942428640542,2,6,57,1.0,0.15758159058042442,-0.0
raw_token,raw_token,CITRON RHO-INTERACTING KINASE,rawtok_CITRON_RHO_INTERACTING_KINASE,0.9166666666666666,0.6956942428640542,2,6,57,1.0,0.15758159058042442,-0.0
raw_token,raw_token,EPHRIN TYPE-A RECEPTOR 6,rawtok_EPHRIN_TYPE_A_RECEPTOR_6,0.9166666666666666,0.6956942428640542,2,6,57,1.0,0.15758159058042442,-0.0
raw_token,raw_token,ERK MAPK SIGNALING,rawtok_ERK_MAPK_SIGNALING,0.9166666666666666,0.6956942428640542,2,6,57,1.0,0.15758159058042442,-0.0
raw_token,raw_token,HIGH AFFINITY NERVE GROWTH FACTOR RECEPTOR,rawtok_HIGH_AFFINITY_NERVE_GROWTH_FACTOR_RECEPTOR,0.9166666666666666,0.6956942428640542,2,6,57,1.0,0.15758159058042442,-0.0
raw_token,raw_token,LEUKOCYTE TYROSINE KINASE RECEPTOR,rawtok_LEUKOCYTE_TYROSINE_KINASE_RECEPTOR,0.9166666666666666,0.6956942428640542,2,6,57,1.0,0.15758159058042442,-0.0
raw_token,raw_token,MISSHAPEN-LIKE KINASE 1,rawtok_MISSHAPEN_LIKE_KINASE_1,0.9166666666666666,0.6956942428640542,2,6,57,1.0,0.15758159058042442,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE D2,rawtok_SERINE_THREONINE_PROTEIN_KINASE_D2,0.9166666666666666,0.6956942428640542,2,6,57,1.0,0.15758159058042442,-0.0
raw_token,raw_token,ALPHA-2A ADRENERGIC RECEPTOR,rawtok_ALPHA_2A_ADRENERGIC_RECEPTOR,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,BONE MORPHOGENETIC PROTEIN RECEPTOR TYPE-1B,rawtok_BONE_MORPHOGENETIC_PROTEIN_RECEPTOR_TYPE_1B,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,BREAKPOINT CLUSTER REGION PROTEIN,rawtok_BREAKPOINT_CLUSTER_REGION_PROTEIN,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,BROMODOMAIN-CONTAINING PROTEIN 4,rawtok_BROMODOMAIN_CONTAINING_PROTEIN_4,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,CALCIUM/CALMODULIN-DEPENDENT PROTEIN KINASE KINASE 2,rawtok_CALCIUM_CALMODULIN_DEPENDENT_PROTEIN_KINASE_KINASE_2,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,CALCIUM/CALMODULIN-DEPENDENT PROTEIN KINASE TYPE 1,rawtok_CALCIUM_CALMODULIN_DEPENDENT_PROTEIN_KINASE_TYPE_1,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,CALCIUM/CALMODULIN-DEPENDENT PROTEIN KINASE TYPE II SUBUNIT DELTA,rawtok_CALCIUM_CALMODULIN_DEPENDENT_PROTEIN_KINASE_TYPE_II_SUBUNIT_DELTA,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,DUAL SPECIFICITY MITOGEN-ACTIVATED PROTEIN KINASE KINASE 1 INHIBITOR,rawtok_DUAL_SPECIFICITY_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_1_INHIBITOR,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,DUAL SPECIFICITY MITOGEN-ACTIVATED PROTEIN KINASE KINASE 2 INHIBITOR,rawtok_DUAL_SPECIFICITY_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_2_INHIBITOR,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,DUAL SPECIFICITY TESTIS-SPECIFIC PROTEIN KINASE 1,rawtok_DUAL_SPECIFICITY_TESTIS_SPECIFIC_PROTEIN_KINASE_1,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,D(3) DOPAMINE RECEPTOR,rawtok_D_3_DOPAMINE_RECEPTOR,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,EPHRIN TYPE-A RECEPTOR 8,rawtok_EPHRIN_TYPE_A_RECEPTOR_8,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,EQUILIBRATIVE NUCLEOSIDE TRANSPORTER 1,rawtok_EQUILIBRATIVE_NUCLEOSIDE_TRANSPORTER_1,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,FIBROBLAST GROWTH FACTOR RECEPTOR 3,rawtok_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_3,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,G PROTEIN-COUPLED RECEPTOR KINASE 4,rawtok_G_PROTEIN_COUPLED_RECEPTOR_KINASE_4,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,HISTAMINE H3 RECEPTOR,rawtok_HISTAMINE_H3_RECEPTOR,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,HORMONALLY UP-REGULATED NEU TUMOR-ASSOCIATED KINASE,rawtok_HORMONALLY_UP_REGULATED_NEU_TUMOR_ASSOCIATED_KINASE,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,KAPPA-TYPE OPIOID RECEPTOR,rawtok_KAPPA_TYPE_OPIOID_RECEPTOR,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,MATERNAL EMBRYONIC LEUCINE ZIPPER KINASE,rawtok_MATERNAL_EMBRYONIC_LEUCINE_ZIPPER_KINASE,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 12,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_12,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 4,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_4,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 9,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_9,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,MYOSIN-IIIA,rawtok_MYOSIN_IIIA,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,MYOSIN LIGHT CHAIN KINASE,rawtok_MYOSIN_LIGHT_CHAIN_KINASE,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,MYOSIN LIGHT CHAIN KINASE FAMILY MEMBER 4,rawtok_MYOSIN_LIGHT_CHAIN_KINASE_FAMILY_MEMBER_4,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,"MYOSIN LIGHT CHAIN KINASE, SMOOTH MUSCLE",rawtok_MYOSIN_LIGHT_CHAIN_KINASE_SMOOTH_MUSCLE,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,MYOTONIN-PROTEIN KINASE,rawtok_MYOTONIN_PROTEIN_KINASE,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,PHOSPHATIDYLINOSITOL 4-KINASE BETA,rawtok_PHOSPHATIDYLINOSITOL_4_KINASE_BETA,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,PROTEIN DELTA HOMOLOG 1,rawtok_PROTEIN_DELTA_HOMOLOG_1,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP16,rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP16,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,RAC-ALPHA SERINE/THREONINE-PROTEIN KINASE,rawtok_RAC_ALPHA_SERINE_THREONINE_PROTEIN_KINASE,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,RIBOSOMAL PROTEIN S6 KINASE ALPHA-4,rawtok_RIBOSOMAL_PROTEIN_S6_KINASE_ALPHA_4,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,SERINE,rawtok_SERINE,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,SERINE-PROTEIN KINASE ATM,rawtok_SERINE_PROTEIN_KINASE_ATM,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE MRCK BETA,rawtok_SERINE_THREONINE_PROTEIN_KINASE_MRCK_BETA,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE RIO1,rawtok_SERINE_THREONINE_PROTEIN_KINASE_RIO1,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE RIO2,rawtok_SERINE_THREONINE_PROTEIN_KINASE_RIO2,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE RIO3,rawtok_SERINE_THREONINE_PROTEIN_KINASE_RIO3,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE ULK2,rawtok_SERINE_THREONINE_PROTEIN_KINASE_ULK2,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,SRSF PROTEIN KINASE 3,rawtok_SRSF_PROTEIN_KINASE_3,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,TYROSINE-PROTEIN KINASE ITK/TSK,rawtok_TYROSINE_PROTEIN_KINASE_ITK_TSK,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,TYROSINE-PROTEIN KINASE JAK1,rawtok_TYROSINE_PROTEIN_KINASE_JAK1,0.9210526315789473,0.7344497607655502,1,3,57,1.0,0.1340379062978487,-0.0
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE KINASE 5,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_KINASE_5,0.7563025210084033,0.7644461558208189,3,10,57,1.0,0.11665309894155262,-0.0
raw_token,raw_token,AP2-ASSOCIATED PROTEIN KINASE 1,rawtok_AP2_ASSOCIATED_PROTEIN_KINASE_1,0.7111111111111111,0.7851959361393324,2,7,57,1.0,0.10502195680105637,-0.0
raw_token,raw_token,AURORA KINASE B,rawtok_AURORA_KINASE_B,0.7111111111111111,0.7851959361393324,2,7,57,1.0,0.10502195680105637,-0.0
raw_token,raw_token,MACROPHAGE COLONY-STIMULATING FACTOR 1 RECEPTOR,rawtok_MACROPHAGE_COLONY_STIMULATING_FACTOR_1_RECEPTOR,0.7111111111111111,0.7851959361393324,2,7,57,1.0,0.10502195680105637,-0.0
raw_token,raw_token,MAST/STEM CELL GROWTH FACTOR RECEPTOR KIT,rawtok_MAST_STEM_CELL_GROWTH_FACTOR_RECEPTOR_KIT,0.7111111111111111,0.7851959361393324,2,7,57,1.0,0.10502195680105637,-0.0
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE KINASE 2,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_KINASE_2,0.7111111111111111,0.7851959361393324,2,7,57,1.0,0.10502195680105637,-0.0
raw_token,raw_token,TYROSINE-PROTEIN KINASE FGR,rawtok_TYROSINE_PROTEIN_KINASE_FGR,0.7111111111111111,0.7851959361393324,2,7,57,1.0,0.10502195680105637,-0.0
raw_token,raw_token,DUAL SPECIFICITY MITOGEN-ACTIVATED PROTEIN KINASE KINASE 1,rawtok_DUAL_SPECIFICITY_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_1,0.6397058823529411,0.8295029663040214,3,11,57,1.0,0.0811820565990361,-0.0
raw_token,raw_token,PROTO-ONCOGENE TYROSINE-PROTEIN KINASE RECEPTOR RET,rawtok_PROTO_ONCOGENE_TYROSINE_PROTEIN_KINASE_RECEPTOR_RET,0.6397058823529411,0.8295029663040214,3,11,57,1.0,0.0811820565990361,-0.0
raw_token,raw_token,ACTIVIN RECEPTOR TYPE-2B,rawtok_ACTIVIN_RECEPTOR_TYPE_2B,0.5964912280701754,0.8328017012227538,1,4,57,1.0,0.07945839633265496,-0.0
raw_token,raw_token,ALK TYROSINE KINASE RECEPTOR,rawtok_ALK_TYROSINE_KINASE_RECEPTOR,0.5964912280701754,0.8328017012227538,1,4,57,1.0,0.07945839633265496,-0.0
raw_token,raw_token,ANGIOPOIETIN-1 RECEPTOR,rawtok_ANGIOPOIETIN_1_RECEPTOR,0.5964912280701754,0.8328017012227538,1,4,57,1.0,0.07945839633265496,-0.0
raw_token,raw_token,ANKYRIN REPEAT AND PROTEIN KINASE DOMAIN-CONTAINING PROTEIN 1,rawtok_ANKYRIN_REPEAT_AND_PROTEIN_KINASE_DOMAIN_CONTAINING_PROTEIN_1,0.5964912280701754,0.8328017012227538,1,4,57,1.0,0.07945839633265496,-0.0
raw_token,raw_token,AURORA KINASE A,rawtok_AURORA_KINASE_A,0.5964912280701754,0.8328017012227538,1,4,57,1.0,0.07945839633265496,-0.0
raw_token,raw_token,AURORA KINASE C,rawtok_AURORA_KINASE_C,0.5964912280701754,0.8328017012227538,1,4,57,1.0,0.07945839633265496,-0.0
raw_token,raw_token,CALCIUM/CALMODULIN-DEPENDENT PROTEIN KINASE TYPE II SUBUNIT GAMMA,rawtok_CALCIUM_CALMODULIN_DEPENDENT_PROTEIN_KINASE_TYPE_II_SUBUNIT_GAMMA,0.5964912280701754,0.8328017012227538,1,4,57,1.0,0.07945839633265496,-0.0
raw_token,raw_token,EPHRIN TYPE-A RECEPTOR 1,rawtok_EPHRIN_TYPE_A_RECEPTOR_1,0.5964912280701754,0.8328017012227538,1,4,57,1.0,0.07945839633265496,-0.0
raw_token,raw_token,EPHRIN TYPE-A RECEPTOR 3,rawtok_EPHRIN_TYPE_A_RECEPTOR_3,0.5964912280701754,0.8328017012227538,1,4,57,1.0,0.07945839633265496,-0.0
raw_token,raw_token,EPHRIN TYPE-A RECEPTOR 5,rawtok_EPHRIN_TYPE_A_RECEPTOR_5,0.5964912280701754,0.8328017012227538,1,4,57,1.0,0.07945839633265496,-0.0
raw_token,raw_token,EPHRIN TYPE-B RECEPTOR 1,rawtok_EPHRIN_TYPE_B_RECEPTOR_1,0.5964912280701754,0.8328017012227538,1,4,57,1.0,0.07945839633265496,-0.0
raw_token,raw_token,EPHRIN TYPE-B RECEPTOR 4,rawtok_EPHRIN_TYPE_B_RECEPTOR_4,0.5964912280701754,0.8328017012227538,1,4,57,1.0,0.07945839633265496,-0.0
