source,field,token,feature,odds_ratio,pvalue,n_worsen,n_improve,n_total_worsen,n_total_improve,fdr_bh,minus_log10_p,minus_log10_fdr
raw_token,raw_token,TYROSINE-PROTEIN KINASE FGR,rawtok_TYROSINE_PROTEIN_KINASE_FGR,0.6,0.8403361344537815,1,2,16,20,1.0,0.07554696139253075,-0.0
raw_token,raw_token,TYROSINE-PROTEIN KINASE FRK,rawtok_TYROSINE_PROTEIN_KINASE_FRK,0.6,0.8403361344537815,1,2,16,20,1.0,0.07554696139253075,-0.0
raw_token,raw_token,TYROSINE-PROTEIN KINASE HCK,rawtok_TYROSINE_PROTEIN_KINASE_HCK,0.6,0.8403361344537815,1,2,16,20,1.0,0.07554696139253075,-0.0
raw_token,raw_token,TYROSINE-PROTEIN KINASE JAK3,rawtok_TYROSINE_PROTEIN_KINASE_JAK3,0.6,0.8403361344537815,1,2,16,20,1.0,0.07554696139253075,-0.0
raw_token,raw_token,TYROSINE-PROTEIN KINASE LYN,rawtok_TYROSINE_PROTEIN_KINASE_LYN,0.6,0.8403361344537815,1,2,16,20,1.0,0.07554696139253075,-0.0
raw_token,raw_token,VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR 3,rawtok_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_3,0.6,0.8403361344537815,1,2,16,20,1.0,0.07554696139253075,-0.0
raw_token,raw_token,RECEPTOR-TYPE TYROSINE-PROTEIN KINASE FLT3,rawtok_RECEPTOR_TYPE_TYROSINE_PROTEIN_KINASE_FLT3,0.5714285714285714,0.8527440301633851,2,4,16,20,1.0,0.0691813122913362,-0.0
raw_token,raw_token,SODIUM-DEPENDENT DOPAMINE TRANSPORTER,rawtok_SODIUM_DEPENDENT_DOPAMINE_TRANSPORTER,0.5714285714285714,0.8527440301633851,2,4,16,20,1.0,0.0691813122913362,-0.0
raw_token,raw_token,HEPATOCYTE GROWTH FACTOR RECEPTOR,rawtok_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR,0.42857142857142855,0.9164222873900294,2,5,16,20,1.0,0.03790435731240366,-0.0
raw_token,raw_token,TYROSINE-PROTEIN KINASE LCK,rawtok_TYROSINE_PROTEIN_KINASE_LCK,0.42857142857142855,0.9164222873900294,2,5,16,20,1.0,0.03790435731240366,-0.0
raw_token,raw_token,VOLTAGE-GATED INWARDLY RECTIFYING POTASSIUM CHANNEL KCNH2,rawtok_VOLTAGE_GATED_INWARDLY_RECTIFYING_POTASSIUM_CHANNEL_KCNH2,0.42857142857142855,0.9164222873900294,2,5,16,20,1.0,0.03790435731240366,-0.0
raw_token,raw_token,ADENOSINE RECEPTOR A3,rawtok_ADENOSINE_RECEPTOR_A3,0.37777777777777777,0.9177489177489178,1,3,16,20,1.0,0.03727611896339287,-0.0
raw_token,raw_token,CYCLIN-DEPENDENT KINASE 16,rawtok_CYCLIN_DEPENDENT_KINASE_16,0.37777777777777777,0.9177489177489178,1,3,16,20,1.0,0.03727611896339287,-0.0
raw_token,raw_token,CYCLIN-DEPENDENT KINASE 7,rawtok_CYCLIN_DEPENDENT_KINASE_7,0.37777777777777777,0.9177489177489178,1,3,16,20,1.0,0.03727611896339287,-0.0
raw_token,raw_token,DUAL SPECIFICITY MITOGEN-ACTIVATED PROTEIN KINASE KINASE 1,rawtok_DUAL_SPECIFICITY_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_1,0.37777777777777777,0.9177489177489178,1,3,16,20,1.0,0.03727611896339287,-0.0
raw_token,raw_token,DUAL SPECIFICITY TYROSINE-PHOSPHORYLATION-REGULATED KINASE 1B,rawtok_DUAL_SPECIFICITY_TYROSINE_PHOSPHORYLATION_REGULATED_KINASE_1B,0.37777777777777777,0.9177489177489178,1,3,16,20,1.0,0.03727611896339287,-0.0
raw_token,raw_token,LEUCINE-RICH REPEAT SERINE/THREONINE-PROTEIN KINASE 2,rawtok_LEUCINE_RICH_REPEAT_SERINE_THREONINE_PROTEIN_KINASE_2,0.37777777777777777,0.9177489177489178,1,3,16,20,1.0,0.03727611896339287,-0.0
raw_token,raw_token,MUSCARINIC ACETYLCHOLINE RECEPTOR M2,rawtok_MUSCARINIC_ACETYLCHOLINE_RECEPTOR_M2,0.37777777777777777,0.9177489177489178,1,3,16,20,1.0,0.03727611896339287,-0.0
raw_token,raw_token,RECEPTOR-INTERACTING SERINE/THREONINE-PROTEIN KINASE 2,rawtok_RECEPTOR_INTERACTING_SERINE_THREONINE_PROTEIN_KINASE_2,0.37777777777777777,0.9177489177489178,1,3,16,20,1.0,0.03727611896339287,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE 10,rawtok_SERINE_THREONINE_PROTEIN_KINASE_10,0.37777777777777777,0.9177489177489178,1,3,16,20,1.0,0.03727611896339287,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE B-RAF,rawtok_SERINE_THREONINE_PROTEIN_KINASE_B_RAF,0.37777777777777777,0.9177489177489178,1,3,16,20,1.0,0.03727611896339287,-0.0
raw_token,raw_token,STE20-LIKE SERINE/THREONINE-PROTEIN KINASE,rawtok_STE20_LIKE_SERINE_THREONINE_PROTEIN_KINASE,0.37777777777777777,0.9177489177489178,1,3,16,20,1.0,0.03727611896339287,-0.0
raw_token,raw_token,TYROSINE-PROTEIN KINASE ABL1,rawtok_TYROSINE_PROTEIN_KINASE_ABL1,0.37777777777777777,0.9177489177489178,1,3,16,20,1.0,0.03727611896339287,-0.0
raw_token,raw_token,TYROSINE-PROTEIN KINASE BLK,rawtok_TYROSINE_PROTEIN_KINASE_BLK,0.37777777777777777,0.9177489177489178,1,3,16,20,1.0,0.03727611896339287,-0.0
raw_token,raw_token,BILE SALT EXPORT PUMP,rawtok_BILE_SALT_EXPORT_PUMP,0.26666666666666666,0.9588744588744589,1,4,16,20,1.0,0.018238249333055942,-0.0
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE 10,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_10,0.26666666666666666,0.9588744588744589,1,4,16,20,1.0,0.018238249333055942,-0.0
raw_token,raw_token,2 AND 3 INHIBITOR,rawtok_2_AND_3_INHIBITOR,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,ALPHA-2B ADRENERGIC RECEPTOR,rawtok_ALPHA_2B_ADRENERGIC_RECEPTOR,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,APOPTOSIS REGULATOR BCL-2,rawtok_APOPTOSIS_REGULATOR_BCL_2,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,BETA-1 ADRENERGIC RECEPTOR,rawtok_BETA_1_ADRENERGIC_RECEPTOR,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,CASEIN KINASE I ISOFORM DELTA,rawtok_CASEIN_KINASE_I_ISOFORM_DELTA,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,CASEIN KINASE I ISOFORM EPSILON,rawtok_CASEIN_KINASE_I_ISOFORM_EPSILON,0.0,1.0,0,3,16,20,1.0,-0.0,-0.0
raw_token,raw_token,CYCLIN-G-ASSOCIATED KINASE,rawtok_CYCLIN_G_ASSOCIATED_KINASE,0.0,1.0,0,4,16,20,1.0,-0.0,-0.0
raw_token,raw_token,DUAL SPECIFICITY MITOGEN-ACTIVATED PROTEIN KINASE KINASE 5,rawtok_DUAL_SPECIFICITY_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_5,0.0,1.0,0,4,16,20,1.0,-0.0,-0.0
raw_token,raw_token,DUAL SPECIFICITY TYROSINE-PHOSPHORYLATION-REGULATED KINASE 2,rawtok_DUAL_SPECIFICITY_TYROSINE_PHOSPHORYLATION_REGULATED_KINASE_2,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,EGFR,rawtok_EGFR,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,EGFR SIGNALING,rawtok_EGFR_SIGNALING,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,EPHRIN TYPE-B RECEPTOR 6,rawtok_EPHRIN_TYPE_B_RECEPTOR_6,0.0,1.0,0,4,16,20,1.0,-0.0,-0.0
raw_token,raw_token,ERK MAPK SIGNALING,rawtok_ERK_MAPK_SIGNALING,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,"FERROCHELATASE, MITOCHONDRIAL",rawtok_FERROCHELATASE_MITOCHONDRIAL,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,HOMEODOMAIN-INTERACTING PROTEIN KINASE 4,rawtok_HOMEODOMAIN_INTERACTING_PROTEIN_KINASE_4,0.0,1.0,0,3,16,20,1.0,-0.0,-0.0
raw_token,raw_token,INTERLEUKIN-1 RECEPTOR-ASSOCIATED KINASE 1,rawtok_INTERLEUKIN_1_RECEPTOR_ASSOCIATED_KINASE_1,0.0,1.0,0,3,16,20,1.0,-0.0,-0.0
raw_token,raw_token,INTERLEUKIN-1 RECEPTOR-ASSOCIATED KINASE 3,rawtok_INTERLEUKIN_1_RECEPTOR_ASSOCIATED_KINASE_3,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,LIM DOMAIN KINASE 1,rawtok_LIM_DOMAIN_KINASE_1,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,MELANOCORTIN RECEPTOR 3,rawtok_MELANOCORTIN_RECEPTOR_3,0.0,1.0,0,3,16,20,1.0,-0.0,-0.0
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 19,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_19,0.0,1.0,0,3,16,20,1.0,-0.0,-0.0
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 3,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_3,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,"MYOSIN LIGHT CHAIN KINASE 2, SKELETAL/CARDIAC MUSCLE",rawtok_MYOSIN_LIGHT_CHAIN_KINASE_2_SKELETAL_CARDIAC_MUSCLE,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,NON-RECEPTOR TYROSINE-PROTEIN KINASE TYK2,rawtok_NON_RECEPTOR_TYROSINE_PROTEIN_KINASE_TYK2,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,NUAK FAMILY SNF1-LIKE KINASE 2,rawtok_NUAK_FAMILY_SNF1_LIKE_KINASE_2,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,PARP1,rawtok_PARP1,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,PARP2,rawtok_PARP2,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,PARP 1,rawtok_PARP_1,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,"PARP 1, 2 AND 3 INHIBITOR",rawtok_PARP_1_2_AND_3_INHIBITOR,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,PHOSPHATIDYLINOSITOL 3-KINASE CATALYTIC SUBUNIT TYPE 3,rawtok_PHOSPHATIDYLINOSITOL_3_KINASE_CATALYTIC_SUBUNIT_TYPE_3,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,PHOSPHATIDYLINOSITOL 4-PHOSPHATE 3-KINASE C2 DOMAIN-CONTAINING SUBUNIT ALPHA,rawtok_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_3_KINASE_C2_DOMAIN_CONTAINING_SUBUNIT_A,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,PHOSPHATIDYLINOSITOL 4-PHOSPHATE 3-KINASE C2 DOMAIN-CONTAINING SUBUNIT BETA,rawtok_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_3_KINASE_C2_DOMAIN_CONTAINING_SUBUNIT_B,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,"PHOSPHORYLASE B KINASE GAMMA CATALYTIC CHAIN, LIVER/TESTIS ISOFORM",rawtok_PHOSPHORYLASE_B_KINASE_GAMMA_CATALYTIC_CHAIN_LIVER_TESTIS_ISOFORM,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,"PHOSPHORYLASE B KINASE GAMMA CATALYTIC CHAIN, SKELETAL MUSCLE/HEART ISOFORM",rawtok_PHOSPHORYLASE_B_KINASE_GAMMA_CATALYTIC_CHAIN_SKELETAL_MUSCLE_HEART_ISOFO,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,PI3K (CLASS 1),rawtok_PI3K_CLASS_1,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,PI3-KINASE CLASS I INHIBITOR,rawtok_PI3_KINASE_CLASS_I_INHIBITOR,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,POLY [ADP-RIBOSE] POLYMERASE 1,rawtok_POLY_ADP_RIBOSE_POLYMERASE_1,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,POLY [ADP-RIBOSE] POLYMERASE 2,rawtok_POLY_ADP_RIBOSE_POLYMERASE_2,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,POLY [ADP-RIBOSE] POLYMERASE TANKYRASE-1,rawtok_POLY_ADP_RIBOSE_POLYMERASE_TANKYRASE_1,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,POLY [ADP-RIBOSE] POLYMERASE TANKYRASE-2,rawtok_POLY_ADP_RIBOSE_POLYMERASE_TANKYRASE_2,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,PROGESTERONE RECEPTOR,rawtok_PROGESTERONE_RECEPTOR,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP10,rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP10,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP12,rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP12,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP14,rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP14,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP3,rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP3,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP4,rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP4,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,RECEPTOR TYROSINE-PROTEIN KINASE ERBB-2,rawtok_RECEPTOR_TYROSINE_PROTEIN_KINASE_ERBB_2,0.0,1.0,0,4,16,20,1.0,-0.0,-0.0
raw_token,raw_token,RECEPTOR TYROSINE-PROTEIN KINASE ERBB-3,rawtok_RECEPTOR_TYROSINE_PROTEIN_KINASE_ERBB_3,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,RECEPTOR TYROSINE-PROTEIN KINASE ERBB-4,rawtok_RECEPTOR_TYROSINE_PROTEIN_KINASE_ERBB_4,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,RIBOSOMAL PROTEIN S6 KINASE ALPHA-6,rawtok_RIBOSOMAL_PROTEIN_S6_KINASE_ALPHA_6,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,RTK SIGNALING,rawtok_RTK_SIGNALING,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE 17A,rawtok_SERINE_THREONINE_PROTEIN_KINASE_17A,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE 4,rawtok_SERINE_THREONINE_PROTEIN_KINASE_4,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE PIM-1,rawtok_SERINE_THREONINE_PROTEIN_KINASE_PIM_1,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE PIM-3,rawtok_SERINE_THREONINE_PROTEIN_KINASE_PIM_3,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE PLK4,rawtok_SERINE_THREONINE_PROTEIN_KINASE_PLK4,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE SBK1,rawtok_SERINE_THREONINE_PROTEIN_KINASE_SBK1,0.0,1.0,0,2,16,20,1.0,-0.0,-0.0
raw_token,raw_token,TYROSINE-PROTEIN KINASE RECEPTOR UFO,rawtok_TYROSINE_PROTEIN_KINASE_RECEPTOR_UFO,0.0,1.0,0,3,16,20,1.0,-0.0,-0.0
raw_token,raw_token,TYROSINE-PROTEIN KINASE TXK,rawtok_TYROSINE_PROTEIN_KINASE_TXK,0.0,1.0,0,3,16,20,1.0,-0.0,-0.0
